2020 12 01 19 04 38 0.55
2020 12 01 19 06 01 0.54
2020 12 01 19 07 32 0.43
2020 12 01 19 10 18 0.32
2020 12 01 19 11 43 0.18
2020 12 01 19 13 07 0.22
2020 12 01 19 14 32 0.30
2020 12 01 19 16 01 0.25
2020 12 01 19 17 27 0.19
2020 12 01 19 18 51 0.32
2020 12 01 19 20 16 0.23
2020 12 01 19 21 38 0.30
2020 12 01 19 23 04 0.58
2020 12 01 19 24 33 0.49
2020 12 01 19 25 56 0.53
2020 12 01 19 27 23 0.45
2020 12 01 19 31 37 0.53
2020 12 01 19 33 07 0.48
2020 12 01 19 34 32 0.51
2020 12 01 19 35 56 0.51
2020 12 01 19 57 30 0.46
2020 12 01 20 17 27 0.46
2020 12 01 20 18 54 0.31
2020 12 01 20 20 19 0.23
2020 12 01 20 21 42 0.24
2020 12 01 20 23 12 0.17
2020 12 01 20 24 36 0.20
2020 12 01 20 26 00 0.19
2020 12 01 20 27 27 0.27
2020 12 01 20 28 53 0.21
2020 12 01 20 31 49 0.14
2020 12 01 20 33 13 0.14
2020 12 01 20 36 03 0.15
2020 12 01 20 38 53 0.17
2020 12 01 20 40 23 0.25
2020 12 01 20 41 47 0.25
2020 12 01 20 43 11 0.28
2020 12 01 20 44 35 0.10
2020 12 01 20 45 59 0.28
2020 12 01 20 47 23 0.23
2020 12 01 20 48 53 0.22
2020 12 01 20 50 17 0.20
2020 12 01 20 51 41 0.15
2020 12 01 20 53 05 0.12
2020 12 01 20 54 29 0.17
2020 12 01 20 55 53 0.17
2020 12 01 20 57 23 0.16
2020 12 01 20 58 48 0.26
2020 12 01 21 00 12 0.11
2020 12 01 21 01 38 0.27
2020 12 01 21 05 59 0.23
2020 12 01 21 07 25 0.17
2020 12 01 21 08 52 0.31
2020 12 01 21 11 43 0.32
2020 12 01 21 13 08 0.22
2020 12 01 21 14 38 0.23
2020 12 01 21 16 04 0.17
2020 12 01 21 17 33 0.22
2020 12 01 21 19 00 0.28
2020 12 01 21 21 49 0.25
2020 12 01 21 23 19 0.33
2020 12 01 21 24 46 0.29
2020 12 01 21 26 11 0.49
2020 12 01 21 27 38 0.14
2020 12 01 21 29 05 0.30
2020 12 01 21 30 31 0.40
2020 12 01 21 32 01 0.35
2020 12 01 21 34 51 0.36
2020 12 01 21 36 18 0.37
2020 12 01 21 37 42 0.41
2020 12 01 21 39 06 0.45
2020 12 01 21 40 37 0.26
2020 12 01 21 42 03 0.31
2020 12 01 21 43 30 0.23
2020 12 01 21 44 54 0.25
2020 12 01 21 46 20 0.22
2020 12 01 21 47 47 0.19
2020 12 01 21 50 41 0.25
2020 12 01 21 53 33 0.25
2020 12 01 21 54 57 0.26
2020 12 01 21 56 24 0.26
2020 12 01 21 57 55 0.19
2020 12 01 21 59 19 0.37
2020 12 01 22 02 12 0.32
2020 12 01 22 03 36 0.40
2020 12 01 22 05 03 0.33
2020 12 01 22 06 32 0.32
2020 12 01 22 07 59 0.30
2020 12 01 22 10 47 0.43
2020 12 01 22 12 13 0.36
2020 12 01 22 13 41 0.26
2020 12 01 22 15 11 0.34
2020 12 01 22 16 36 0.24
2020 12 01 22 18 03 0.32
2020 12 01 22 19 27 0.35
2020 12 01 22 20 54 0.31
2020 12 01 22 22 18 0.23
2020 12 01 22 23 48 0.24
2020 12 01 22 25 12 0.30
